,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
13959,India,Cucumbers,2010,13330,1083,40093.69,24.98
13960,India,Cucumbers,2010,13330,1083,40093.69,25.71
13961,India,Cucumbers,2010,13330,1083,40093.69,26.61
13962,India,Cucumbers,2010,13330,1083,40093.69,26.52
13963,India,Cucumbers,2010,13330,1083,40093.69,27.29
13964,India,Cucumbers,2010,13330,1083,40093.69,27.69
13965,India,Cucumbers,2010,13330,1083,40093.69,26.31
13966,India,Cucumbers,2010,13330,1083,40093.69,26.82
13967,India,Cucumbers,2010,13330,1083,40093.69,26.02
13968,India,Cucumbers,2010,13330,1083,40093.69,24.98
13969,India,Cucumbers,2010,13330,1083,40093.69,26.93
13970,India,Cucumbers,2010,13330,1083,40093.69,26.52
13971,India,Cucumbers,2010,13330,1083,40093.69,26.54
13972,India,Cucumbers,2010,13330,1083,40093.69,25.75
13973,India,Cucumbers,2010,13330,1083,40093.69,27.16
13974,India,Cucumbers,2010,13330,1083,40093.69,25.54
13975,India,Cucumbers,2010,13330,1083,40093.69,27.68
13976,India,Cucumbers,2010,13330,1083,40093.69,27.68
13977,India,Cucumbers,2010,13330,1083,40093.69,26.67
13978,India,Spinach,2010,92069,1083,40093.69,26.51
13979,India,Spinach,2010,92069,1083,40093.69,28.02
13980,India,Spinach,2010,92069,1083,40093.69,26.81
13981,India,Spinach,2010,92069,1083,40093.69,24.98
13982,India,Spinach,2010,92069,1083,40093.69,25.71
13983,India,Spinach,2010,92069,1083,40093.69,26.61
13984,India,Spinach,2010,92069,1083,40093.69,26.52
13985,India,Spinach,2010,92069,1083,40093.69,27.29
13986,India,Spinach,2010,92069,1083,40093.69,27.69
13987,India,Spinach,2010,92069,1083,40093.69,26.31
13988,India,Spinach,2010,92069,1083,40093.69,26.82
13989,India,Spinach,2010,92069,1083,40093.69,26.02
13990,India,Spinach,2010,92069,1083,40093.69,24.98
13991,India,Spinach,2010,92069,1083,40093.69,26.93
13992,India,Spinach,2010,92069,1083,40093.69,26.52
13993,India,Spinach,2010,92069,1083,40093.69,26.54
13994,India,Spinach,2010,92069,1083,40093.69,25.75
13995,India,Spinach,2010,92069,1083,40093.69,27.16
13996,India,Spinach,2010,92069,1083,40093.69,25.54
13997,India,Spinach,2010,92069,1083,40093.69,27.68
13998,India,Spinach,2010,92069,1083,40093.69,27.68
13999,India,Spinach,2010,92069,1083,40093.69,26.67
14000,India,Bell Peppers,2010,28395,1083,40093.69,26.51
14001,India,Bell Peppers,2010,28395,1083,40093.69,28.02
14002,India,Bell Peppers,2010,28395,1083,40093.69,26.81
14003,India,Bell Peppers,2010,28395,1083,40093.69,24.98
14004,India,Bell Peppers,2010,28395,1083,40093.69,25.71
14005,India,Bell Peppers,2010,28395,1083,40093.69,26.61
14006,India,Bell Peppers,2010,28395,1083,40093.69,26.52
14007,India,Bell Peppers,2010,28395,1083,40093.69,27.29
14008,India,Bell Peppers,2010,28395,1083,40093.69,27.69
14009,India,Bell Peppers,2010,28395,1083,40093.69,26.31
14010,India,Bell Peppers,2010,28395,1083,40093.69,26.82
14011,India,Bell Peppers,2010,28395,1083,40093.69,26.02
14012,India,Bell Peppers,2010,28395,1083,40093.69,24.98
14013,India,Bell Peppers,2010,28395,1083,40093.69,26.93
14014,India,Bell Peppers,2010,28395,1083,40093.69,26.52
14015,India,Bell Peppers,2010,28395,1083,40093.69,26.54
14016,India,Bell Peppers,2010,28395,1083,40093.69,25.75
14017,India,Bell Peppers,2010,28395,1083,40093.69,27.16
14018,India,Bell Peppers,2010,28395,1083,40093.69,25.54
14019,India,Bell Peppers,2010,28395,1083,40093.69,27.68
14020,India,Bell Peppers,2010,28395,1083,40093.69,27.68
14021,India,Bell Peppers,2010,28395,1083,40093.69,26.67
14022,India,Potatoes,2011,364770,1083,55540,25.53
14023,India,Potatoes,2011,364770,1083,55540,27.29
14024,India,Potatoes,2011,364770,1083,55540,25.81
14025,India,Potatoes,2011,364770,1083,55540,24.35
14026,India,Potatoes,2011,364770,1083,55540,25.36
14027,India,Potatoes,2011,364770,1083,55540,25.72
14028,India,Potatoes,2011,364770,1083,55540,25.63
14029,India,Potatoes,2011,364770,1083,55540,26.41
14030,India,Potatoes,2011,364770,1083,55540,27.41
14031,India,Potatoes,2011,364770,1083,55540,25.45
14032,India,Potatoes,2011,364770,1083,55540,25.92
14033,India,Potatoes,2011,364770,1083,55540,25.06
14034,India,Potatoes,2011,364770,1083,55540,24.35
14035,India,Potatoes,2011,364770,1083,55540,26
14036,India,Potatoes,2011,364770,1083,55540,25.63
14037,India,Potatoes,2011,364770,1083,55540,25.48
14038,India,Potatoes,2011,364770,1083,55540,25.16
14039,India,Potatoes,2011,364770,1083,55540,26.84
14040,India,Potatoes,2011,364770,1083,55540,24.5
14041,India,Potatoes,2011,364770,1083,55540,27.02
14042,India,Potatoes,2011,364770,1083,55540,27.02
14043,India,Potatoes,2011,364770,1083,55540,25.64
14044,India,Tomatoes,2011,24784,1083,55540,25.53
14045,India,Tomatoes,2011,24784,1083,55540,27.29
14046,India,Tomatoes,2011,24784,1083,55540,25.81
14047,India,Tomatoes,2011,24784,1083,55540,24.35
14048,India,Tomatoes,2011,24784,1083,55540,25.36
14049,India,Tomatoes,2011,24784,1083,55540,25.72
14050,India,Tomatoes,2011,24784,1083,55540,25.63
14051,India,Tomatoes,2011,24784,1083,55540,26.41
14052,India,Tomatoes,2011,24784,1083,55540,27.41
14053,India,Tomatoes,2011,24784,1083,55540,25.45
14054,India,Tomatoes,2011,24784,1083,55540,25.92
14055,India,Tomatoes,2011,24784,1083,55540,25.06
14056,India,Tomatoes,2011,24784,1083,55540,24.35
14057,India,Tomatoes,2011,24784,1083,55540,26
14058,India,Tomatoes,2011,24784,1083,55540,25.63
14059,India,Tomatoes,2011,24784,1083,55540,25.48
14060,India,Tomatoes,2011,24784,1083,55540,25.16
14061,India,Tomatoes,2011,24784,1083,55540,26.84
14062,India,Tomatoes,2011,24784,1083,55540,24.5
14063,India,Tomatoes,2011,24784,1083,55540,27.02
14064,India,Tomatoes,2011,24784,1083,55540,27.02
14065,India,Tomatoes,2011,24784,1083,55540,25.64
14066,India,Potatoes,2011,227240,1083,55540,25.53
14067,India,Potatoes,2011,227240,1083,55540,27.29
14068,India,Potatoes,2011,227240,1083,55540,25.81
14069,India,Potatoes,2011,227240,1083,55540,24.35
14070,India,Potatoes,2011,227240,1083,55540,25.36
14071,India,Potatoes,2011,227240,1083,55540,25.72
14072,India,Potatoes,2011,227240,1083,55540,25.63
14073,India,Potatoes,2011,227240,1083,55540,26.41
14074,India,Potatoes,2011,227240,1083,55540,27.41
14075,India,Potatoes,2011,227240,1083,55540,25.45
14076,India,Potatoes,2011,227240,1083,55540,25.92
14077,India,Potatoes,2011,227240,1083,55540,25.06
14078,India,Potatoes,2011,227240,1083,55540,24.35
14079,India,Potatoes,2011,227240,1083,55540,26
14080,India,Potatoes,2011,227240,1083,55540,25.63
14081,India,Potatoes,2011,227240,1083,55540,25.48
14082,India,Potatoes,2011,227240,1083,55540,25.16
14083,India,Potatoes,2011,227240,1083,55540,26.84
14084,India,Potatoes,2011,227240,1083,55540,24.5
14085,India,Potatoes,2011,227240,1083,55540,27.02
14086,India,Potatoes,2011,227240,1083,55540,27.02
14087,India,Potatoes,2011,227240,1083,55540,25.64
14088,India,Carrots,2011,35878,1083,55540,25.53
14089,India,Carrots,2011,35878,1083,55540,27.29
14090,India,Carrots,2011,35878,1083,55540,25.81
14091,India,Carrots,2011,35878,1083,55540,24.35
14092,India,Carrots,2011,35878,1083,55540,25.36
14093,India,Carrots,2011,35878,1083,55540,25.72
14094,India,Carrots,2011,35878,1083,55540,25.63
14095,India,Carrots,2011,35878,1083,55540,26.41
14096,India,Carrots,2011,35878,1083,55540,27.41
14097,India,Carrots,2011,35878,1083,55540,25.45
14098,India,Carrots,2011,35878,1083,55540,25.92
14099,India,Carrots,2011,35878,1083,55540,25.06
14100,India,Carrots,2011,35878,1083,55540,24.35
14101,India,Carrots,2011,35878,1083,55540,26
14102,India,Carrots,2011,35878,1083,55540,25.63
14103,India,Carrots,2011,35878,1083,55540,25.48
14104,India,Carrots,2011,35878,1083,55540,25.16
14105,India,Carrots,2011,35878,1083,55540,26.84
14106,India,Carrots,2011,35878,1083,55540,24.5
14107,India,Carrots,2011,35878,1083,55540,27.02
14108,India,Carrots,2011,35878,1083,55540,27.02
14109,India,Carrots,2011,35878,1083,55540,25.64
14110,India,Broccoli,2011,9487,1083,55540,25.53
14111,India,Broccoli,2011,9487,1083,55540,27.29
14112,India,Broccoli,2011,9487,1083,55540,25.81
14113,India,Broccoli,2011,9487,1083,55540,24.35
14114,India,Broccoli,2011,9487,1083,55540,25.36
14115,India,Broccoli,2011,9487,1083,55540,25.72
14116,India,Broccoli,2011,9487,1083,55540,25.63
14117,India,Broccoli,2011,9487,1083,55540,26.41
14118,India,Broccoli,2011,9487,1083,55540,27.41
14119,India,Broccoli,2011,9487,1083,55540,25.45
14120,India,Broccoli,2011,9487,1083,55540,25.92
14121,India,Broccoli,2011,9487,1083,55540,25.06
14122,India,Broccoli,2011,9487,1083,55540,24.35
14123,India,Broccoli,2011,9487,1083,55540,26
14124,India,Broccoli,2011,9487,1083,55540,25.63
14125,India,Broccoli,2011,9487,1083,55540,25.48
14126,India,Broccoli,2011,9487,1083,55540,25.16
14127,India,Broccoli,2011,9487,1083,55540,26.84
14128,India,Broccoli,2011,9487,1083,55540,24.5
14129,India,Broccoli,2011,9487,1083,55540,27.02
14130,India,Broccoli,2011,9487,1083,55540,27.02
14131,India,Broccoli,2011,9487,1083,55540,25.64
14132,India,Cucumbers,2011,11998,1083,55540,25.53
14133,India,Cucumbers,2011,11998,1083,55540,27.29
14134,India,Cucumbers,2011,11998,1083,55540,25.81
14135,India,Cucumbers,2011,11998,1083,55540,24.35
14136,India,Cucumbers,2011,11998,1083,55540,25.36
14137,India,Cucumbers,2011,11998,1083,55540,25.72
14138,India,Cucumbers,2011,11998,1083,55540,25.63
14139,India,Cucumbers,2011,11998,1083,55540,26.41
14140,India,Cucumbers,2011,11998,1083,55540,27.41
14141,India,Cucumbers,2011,11998,1083,55540,25.45
14142,India,Cucumbers,2011,11998,1083,55540,25.92
14143,India,Cucumbers,2011,11998,1083,55540,25.06
14144,India,Cucumbers,2011,11998,1083,55540,24.35
14145,India,Cucumbers,2011,11998,1083,55540,26
14146,India,Cucumbers,2011,11998,1083,55540,25.63
14147,India,Cucumbers,2011,11998,1083,55540,25.48
14148,India,Cucumbers,2011,11998,1083,55540,25.16
14149,India,Cucumbers,2011,11998,1083,55540,26.84
14150,India,Cucumbers,2011,11998,1083,55540,24.5
14151,India,Cucumbers,2011,11998,1083,55540,27.02
14152,India,Cucumbers,2011,11998,1083,55540,27.02
14153,India,Cucumbers,2011,11998,1083,55540,25.64
14154,India,Spinach,2011,92456,1083,55540,25.53
14155,India,Spinach,2011,92456,1083,55540,27.29
14156,India,Spinach,2011,92456,1083,55540,25.81
14157,India,Spinach,2011,92456,1083,55540,24.35
14158,India,Spinach,2011,92456,1083,55540,25.36
14159,India,Spinach,2011,92456,1083,55540,25.72
14160,India,Spinach,2011,92456,1083,55540,25.63
14161,India,Spinach,2011,92456,1083,55540,26.41
14162,India,Spinach,2011,92456,1083,55540,27.41
14163,India,Spinach,2011,92456,1083,55540,25.45
14164,India,Spinach,2011,92456,1083,55540,25.92
14165,India,Spinach,2011,92456,1083,55540,25.06
14166,India,Spinach,2011,92456,1083,55540,24.35
14167,India,Spinach,2011,92456,1083,55540,26
14168,India,Spinach,2011,92456,1083,55540,25.63
14169,India,Spinach,2011,92456,1083,55540,25.48
14170,India,Spinach,2011,92456,1083,55540,25.16
14171,India,Spinach,2011,92456,1083,55540,26.84
14172,India,Spinach,2011,92456,1083,55540,24.5
14173,India,Spinach,2011,92456,1083,55540,27.02
14174,India,Spinach,2011,92456,1083,55540,27.02
14175,India,Spinach,2011,92456,1083,55540,25.64
14176,India,Bell Peppers,2011,29886,1083,55540,25.53
14177,India,Bell Peppers,2011,29886,1083,55540,27.29
14178,India,Bell Peppers,2011,29886,1083,55540,25.81
14179,India,Bell Peppers,2011,29886,1083,55540,24.35
14180,India,Bell Peppers,2011,29886,1083,55540,25.36
14181,India,Bell Peppers,2011,29886,1083,55540,25.72
14182,India,Bell Peppers,2011,29886,1083,55540,25.63
14183,India,Bell Peppers,2011,29886,1083,55540,26.41
14184,India,Bell Peppers,2011,29886,1083,55540,27.41
14185,India,Bell Peppers,2011,29886,1083,55540,25.45
14186,India,Bell Peppers,2011,29886,1083,55540,25.92
14187,India,Bell Peppers,2011,29886,1083,55540,25.06
14188,India,Bell Peppers,2011,29886,1083,55540,24.35
14189,India,Bell Peppers,2011,29886,1083,55540,26
14190,India,Bell Peppers,2011,29886,1083,55540,25.63
14191,India,Bell Peppers,2011,29886,1083,55540,25.48
14192,India,Bell Peppers,2011,29886,1083,55540,25.16
14193,India,Bell Peppers,2011,29886,1083,55540,26.84
14194,India,Bell Peppers,2011,29886,1083,55540,24.5
14195,India,Bell Peppers,2011,29886,1083,55540,27.02
14196,India,Bell Peppers,2011,29886,1083,55540,27.02
14197,India,Bell Peppers,2011,29886,1083,55540,25.64
14198,India,Potatoes,2012,385818,1083,52980,25.86
14199,India,Potatoes,2012,385818,1083,52980,27.03
14200,India,Potatoes,2012,385818,1083,52980,26.21
14201,India,Potatoes,2012,385818,1083,52980,24.37
14202,India,Potatoes,2012,385818,1083,52980,26.04
14203,India,Potatoes,2012,385818,1083,52980,25.82
14204,India,Potatoes,2012,385818,1083,52980,25.89
14205,India,Potatoes,2012,385818,1083,52980,26.94
14206,India,Potatoes,2012,385818,1083,52980,28.02
14207,India,Potatoes,2012,385818,1083,52980,25.39
14208,India,Potatoes,2012,385818,1083,52980,25.88
14209,India,Potatoes,2012,385818,1083,52980,25.45
14210,India,Potatoes,2012,385818,1083,52980,24.37
14211,India,Potatoes,2012,385818,1083,52980,26.33
14212,India,Potatoes,2012,385818,1083,52980,25.89
14213,India,Potatoes,2012,385818,1083,52980,25.98
14214,India,Potatoes,2012,385818,1083,52980,25.3
14215,India,Potatoes,2012,385818,1083,52980,26.65
14216,India,Potatoes,2012,385818,1083,52980,25.09
14217,India,Potatoes,2012,385818,1083,52980,26.89
14218,India,Potatoes,2012,385818,1083,52980,26.89
14219,India,Potatoes,2012,385818,1083,52980,26.09
14220,India,Tomatoes,2012,25557,1083,52980,25.86
14221,India,Tomatoes,2012,25557,1083,52980,27.03
14222,India,Tomatoes,2012,25557,1083,52980,26.21
14223,India,Tomatoes,2012,25557,1083,52980,24.37
14224,India,Tomatoes,2012,25557,1083,52980,26.04
14225,India,Tomatoes,2012,25557,1083,52980,25.82
14226,India,Tomatoes,2012,25557,1083,52980,25.89
14227,India,Tomatoes,2012,25557,1083,52980,26.94
14228,India,Tomatoes,2012,25557,1083,52980,28.02
14229,India,Tomatoes,2012,25557,1083,52980,25.39
14230,India,Tomatoes,2012,25557,1083,52980,25.88
14231,India,Tomatoes,2012,25557,1083,52980,25.45
14232,India,Tomatoes,2012,25557,1083,52980,24.37
14233,India,Tomatoes,2012,25557,1083,52980,26.33
14234,India,Tomatoes,2012,25557,1083,52980,25.89
14235,India,Tomatoes,2012,25557,1083,52980,25.98
14236,India,Tomatoes,2012,25557,1083,52980,25.3
14237,India,Tomatoes,2012,25557,1083,52980,26.65
14238,India,Tomatoes,2012,25557,1083,52980,25.09
14239,India,Tomatoes,2012,25557,1083,52980,26.89
14240,India,Tomatoes,2012,25557,1083,52980,26.89
14241,India,Tomatoes,2012,25557,1083,52980,26.09
14242,India,Potatoes,2012,217530,1083,52980,25.86
14243,India,Potatoes,2012,217530,1083,52980,27.03
14244,India,Potatoes,2012,217530,1083,52980,26.21
14245,India,Potatoes,2012,217530,1083,52980,24.37
14246,India,Potatoes,2012,217530,1083,52980,26.04
14247,India,Potatoes,2012,217530,1083,52980,25.82
14248,India,Potatoes,2012,217530,1083,52980,25.89
14249,India,Potatoes,2012,217530,1083,52980,26.94
14250,India,Potatoes,2012,217530,1083,52980,28.02
14251,India,Potatoes,2012,217530,1083,52980,25.39
14252,India,Potatoes,2012,217530,1083,52980,25.88
14253,India,Potatoes,2012,217530,1083,52980,25.45
14254,India,Potatoes,2012,217530,1083,52980,24.37
14255,India,Potatoes,2012,217530,1083,52980,26.33
14256,India,Potatoes,2012,217530,1083,52980,25.89
14257,India,Potatoes,2012,217530,1083,52980,25.98
14258,India,Potatoes,2012,217530,1083,52980,25.3
14259,India,Potatoes,2012,217530,1083,52980,26.65
14260,India,Potatoes,2012,217530,1083,52980,25.09
14261,India,Potatoes,2012,217530,1083,52980,26.89
14262,India,Potatoes,2012,217530,1083,52980,26.89
14263,India,Potatoes,2012,217530,1083,52980,26.09
14264,India,Carrots,2012,36909,1083,52980,25.86
14265,India,Carrots,2012,36909,1083,52980,27.03
14266,India,Carrots,2012,36909,1083,52980,26.21
14267,India,Carrots,2012,36909,1083,52980,24.37
14268,India,Carrots,2012,36909,1083,52980,26.04
14269,India,Carrots,2012,36909,1083,52980,25.82
14270,India,Carrots,2012,36909,1083,52980,25.89
14271,India,Carrots,2012,36909,1083,52980,26.94
14272,India,Carrots,2012,36909,1083,52980,28.02
14273,India,Carrots,2012,36909,1083,52980,25.39
14274,India,Carrots,2012,36909,1083,52980,25.88
14275,India,Carrots,2012,36909,1083,52980,25.45
14276,India,Carrots,2012,36909,1083,52980,24.37
14277,India,Carrots,2012,36909,1083,52980,26.33
14278,India,Carrots,2012,36909,1083,52980,25.89
14279,India,Carrots,2012,36909,1083,52980,25.98
14280,India,Carrots,2012,36909,1083,52980,25.3
14281,India,Carrots,2012,36909,1083,52980,26.65
14282,India,Carrots,2012,36909,1083,52980,25.09
14283,India,Carrots,2012,36909,1083,52980,26.89
14284,India,Carrots,2012,36909,1083,52980,26.89
14285,India,Carrots,2012,36909,1083,52980,26.09
14286,India,Broccoli,2012,9568,1083,52980,25.86
14287,India,Broccoli,2012,9568,1083,52980,27.03
14288,India,Broccoli,2012,9568,1083,52980,26.21
14289,India,Broccoli,2012,9568,1083,52980,24.37
14290,India,Broccoli,2012,9568,1083,52980,26.04
14291,India,Broccoli,2012,9568,1083,52980,25.82
14292,India,Broccoli,2012,9568,1083,52980,25.89
14293,India,Broccoli,2012,9568,1083,52980,26.94
14294,India,Broccoli,2012,9568,1083,52980,28.02
14295,India,Broccoli,2012,9568,1083,52980,25.39
14296,India,Broccoli,2012,9568,1083,52980,25.88
14297,India,Broccoli,2012,9568,1083,52980,25.45
14298,India,Broccoli,2012,9568,1083,52980,24.37
14299,India,Broccoli,2012,9568,1083,52980,26.33
14300,India,Broccoli,2012,9568,1083,52980,25.89
14301,India,Broccoli,2012,9568,1083,52980,25.98
14302,India,Broccoli,2012,9568,1083,52980,25.3
14303,India,Broccoli,2012,9568,1083,52980,26.65
14304,India,Broccoli,2012,9568,1083,52980,25.09
14305,India,Broccoli,2012,9568,1083,52980,26.89
14306,India,Broccoli,2012,9568,1083,52980,26.89
14307,India,Broccoli,2012,9568,1083,52980,26.09
14308,India,Cucumbers,2012,13530,1083,52980,25.86
14309,India,Cucumbers,2012,13530,1083,52980,27.03
14310,India,Cucumbers,2012,13530,1083,52980,26.21
14311,India,Cucumbers,2012,13530,1083,52980,24.37
14312,India,Cucumbers,2012,13530,1083,52980,26.04
14313,India,Cucumbers,2012,13530,1083,52980,25.82
14314,India,Cucumbers,2012,13530,1083,52980,25.89
14315,India,Cucumbers,2012,13530,1083,52980,26.94
14316,India,Cucumbers,2012,13530,1083,52980,28.02
14317,India,Cucumbers,2012,13530,1083,52980,25.39
14318,India,Cucumbers,2012,13530,1083,52980,25.88
14319,India,Cucumbers,2012,13530,1083,52980,25.45
14320,India,Cucumbers,2012,13530,1083,52980,24.37
14321,India,Cucumbers,2012,13530,1083,52980,26.33
14322,India,Cucumbers,2012,13530,1083,52980,25.89
14323,India,Cucumbers,2012,13530,1083,52980,25.98
14324,India,Cucumbers,2012,13530,1083,52980,25.3
14325,India,Cucumbers,2012,13530,1083,52980,26.65
14326,India,Cucumbers,2012,13530,1083,52980,25.09
14327,India,Cucumbers,2012,13530,1083,52980,26.89
14328,India,Cucumbers,2012,13530,1083,52980,26.89
14329,India,Cucumbers,2012,13530,1083,52980,26.09
14330,India,Spinach,2012,97174,1083,52980,25.86
14331,India,Spinach,2012,97174,1083,52980,27.03
14332,India,Spinach,2012,97174,1083,52980,26.21
14333,India,Spinach,2012,97174,1083,52980,24.37
14334,India,Spinach,2012,97174,1083,52980,26.04
14335,India,Spinach,2012,97174,1083,52980,25.82
14336,India,Spinach,2012,97174,1083,52980,25.89
14337,India,Spinach,2012,97174,1083,52980,26.94
14338,India,Spinach,2012,97174,1083,52980,28.02
14339,India,Spinach,2012,97174,1083,52980,25.39
14340,India,Spinach,2012,97174,1083,52980,25.88
14341,India,Spinach,2012,97174,1083,52980,25.45
14342,India,Spinach,2012,97174,1083,52980,24.37
14343,India,Spinach,2012,97174,1083,52980,26.33
14344,India,Spinach,2012,97174,1083,52980,25.89
14345,India,Spinach,2012,97174,1083,52980,25.98
14346,India,Spinach,2012,97174,1083,52980,25.3
14347,India,Spinach,2012,97174,1083,52980,26.65
14348,India,Spinach,2012,97174,1083,52980,25.09
14349,India,Spinach,2012,97174,1083,52980,26.89
14350,India,Spinach,2012,97174,1083,52980,26.89
14351,India,Spinach,2012,97174,1083,52980,26.09
14352,India,Bell Peppers,2012,31775,1083,52980,25.86
14353,India,Bell Peppers,2012,31775,1083,52980,27.03
14354,India,Bell Peppers,2012,31775,1083,52980,26.21
14355,India,Bell Peppers,2012,31775,1083,52980,24.37
14356,India,Bell Peppers,2012,31775,1083,52980,26.04
14357,India,Bell Peppers,2012,31775,1083,52980,25.82
14358,India,Bell Peppers,2012,31775,1083,52980,25.89
14359,India,Bell Peppers,2012,31775,1083,52980,26.94
